File modules/solutions/exato.csv,,,,,,,,,,,,
alpha,corr_threshold,dt,elsize,k,lang,max_iter,max_no_improv,maxs,metric,mins,seed,verbose
-0.225388,0,0,1,1,0,1,1,1,0,0,0,0
-0.225796,0,0,0,1,0,1,1,0,0,0,0,0
-0.226342,0,0,0,1,0,0,1,0,1,1,0,1
-0.226705,0,0,1,1,0,0,1,0,0,0,0,1
-0.227141,0,0,1,1,0,1,1,0,0,1,1,0
-0.228238,1,0,0,1,0,1,1,0,1,0,1,0
-0.228820,0,1,0,1,1,0,1,0,0,0,0,1
-0.229477,0,1,1,1,0,1,1,0,0,0,1,0
-0.229648,1,1,0,1,0,1,1,0,0,0,0,0
-0.229834,1,0,0,0,0,0,1,0,0,1,0,1
-0.230421,1,0,0,1,0,1,1,1,0,0,0,0
-0.231884,0,0,0,1,0,1,1,0,0,0,1,0
-0.232146,1,0,1,0,0,0,1,1,0,0,1,1
-0.232525,0,1,1,1,0,1,1,1,0,0,0,0
-0.232837,1,0,0,0,0,0,1,1,1,0,0,1
-0.232857,1,0,0,1,0,1,1,1,0,1,0,0
-0.233755,0,0,1,0,0,1,1,1,0,1,1,0
-0.235876,0,0,1,0,0,0,1,1,0,0,1,1
-0.236471,0,0,0,0,0,0,1,1,1,1,0,1
-0.238391,1,0,0,1,0,1,1,1,1,0,0,0
-0.238418,0,0,0,1,0,1,1,1,0,1,0,0
-0.238983,0,0,0,1,0,0,1,0,1,1,1,1
-0.239421,1,0,0,0,0,0,1,0,0,0,1,1
-0.239605,0,0,0,0,0,1,1,0,0,1,1,0
-0.239925,0,1,1,1,0,1,1,0,0,0,0,0
-0.240425,0,1,1,0,0,1,1,1,0,0,0,0
-0.240895,1,0,1,0,0,0,1,0,0,0,0,1
-0.240952,0,1,0,1,0,1,1,0,1,0,0,0
-0.241576,0,0,0,1,0,1,1,0,1,1,1,0
-0.241691,1,1,0,0,0,0,1,1,0,0,0,1
-0.242343,0,0,0,0,1,0,1,1,0,0,1,1
-0.242610,1,0,0,0,1,0,1,1,0,0,1,1
-0.243701,0,0,1,1,0,0,1,0,0,1,1,1
-0.244221,0,1,0,0,0,1,1,0,0,0,1,0
-0.244278,0,1,0,1,0,1,1,0,0,1,1,0
-0.245089,0,1,0,1,1,1,1,0,0,0,0,0
-0.245546,0,0,0,1,0,0,1,1,0,0,1,1
-0.245694,1,1,0,1,0,1,1,0,0,1,0,0
-0.245716,1,0,1,1,0,1,1,0,1,0,0,0
-0.245774,0,0,1,1,0,1,1,0,0,1,0,0
-0.246431,0,1,1,0,0,1,1,0,0,0,1,0
-0.248681,0,1,0,0,1,0,1,1,0,1,0,1
-0.249259,0,1,0,0,0,0,1,0,1,0,0,1
-0.249761,0,0,0,1,1,0,1,1,0,0,0,1
-0.249967,0,0,1,0,0,0,1,1,0,1,0,1
-0.250466,0,1,0,1,0,1,1,1,0,1,0,0
-0.250536,0,1,0,1,0,1,1,0,1,0,1,0
-0.251311,0,1,0,0,0,0,1,0,0,0,1,1
-0.251321,0,0,0,1,1,1,1,0,0,1,1,0
-0.251634,1,0,0,0,0,1,1,1,0,0,1,0
-0.252638,0,1,1,0,0,1,1,1,0,0,1,0
-0.252741,0,0,0,1,0,1,1,0,1,1,0,0
-0.253144,0,0,0,1,1,0,1,0,0,0,0,1
-0.253325,0,0,0,0,1,1,1,1,1,0,0,0
-0.253366,1,0,0,0,0,0,1,0,0,1,1,1
-0.253514,0,1,0,0,1,1,1,1,0,0,1,0
-0.254241,1,0,0,0,0,0,1,1,1,0,1,1
-0.254913,0,0,0,0,0,0,1,1,1,1,1,1
-0.255301,0,1,0,1,0,0,1,0,0,1,1,1
-0.255537,1,0,0,0,0,0,1,0,1,0,0,1
-0.257039,1,1,0,0,0,0,1,1,0,0,1,1
-0.258065,0,0,1,1,1,0,1,0,0,1,0,1
-0.258261,0,1,0,0,0,1,1,1,0,1,0,0
-0.258724,0,0,1,1,0,0,1,0,1,1,0,1
-0.259788,0,0,0,1,1,0,1,0,0,1,1,1
-0.259917,0,0,1,1,0,1,1,1,1,0,0,0
-0.260057,0,1,0,1,1,1,1,0,0,0,1,0
-0.260150,0,1,0,1,0,0,1,0,0,0,1,1
-0.260157,0,1,0,1,0,0,1,0,1,1,0,1
-0.260910,1,0,1,0,0,0,1,1,0,1,0,1
-0.261612,1,0,1,0,0,0,1,1,1,0,0,1
-0.261806,0,0,1,0,0,1,1,1,1,0,0,0
-0.262508,0,0,1,0,0,1,1,1,0,0,0,0
-0.262519,0,0,1,0,0,0,1,1,1,1,0,1
-0.262776,1,0,0,1,1,1,1,0,1,0,0,0
-0.263031,0,0,0,1,0,0,1,1,1,0,0,1
-0.263339,0,0,1,1,0,1,1,0,0,0,0,0
-0.263512,1,1,0,0,1,0,1,1,0,0,0,1
-0.263747,0,0,0,1,1,0,1,0,1,1,0,1
-0.263770,1,0,0,0,0,1,1,1,0,1,1,0
-0.264806,1,0,1,1,1,1,1,0,0,0,0,0
-0.264911,1,0,0,0,1,0,1,1,1,0,0,1
-0.265265,1,0,0,1,1,1,1,0,0,1,0,0
-0.265966,0,0,0,1,1,0,1,1,1,0,0,1
-0.266105,0,0,1,1,1,0,1,1,0,0,0,1
-0.266301,1,0,1,1,0,1,1,1,0,0,0,0
-0.267519,1,1,0,0,0,0,1,1,1,0,0,1
-0.268044,0,0,0,0,1,0,1,1,1,1,0,1
-0.268131,1,0,1,1,0,1,1,0,0,1,0,0
-0.268203,0,0,0,1,0,0,1,1,1,0,1,1
-0.268971,0,1,0,0,0,1,1,1,1,0,0,0
-0.269474,0,1,0,0,0,1,1,1,1,1,0,0
-0.270373,0,0,0,1,1,1,1,0,0,1,0,0
-0.270566,0,0,1,0,1,1,1,1,0,0,0,0
-0.270891,1,0,0,0,1,0,1,0,0,0,0,1
-0.271897,1,1,0,0,0,0,1,0,0,0,0,1
-0.272945,0,0,0,1,0,1,1,1,1,0,1,0
-0.272980,0,0,1,1,0,1,1,1,0,1,0,0
-0.273662,0,0,0,1,1,0,1,1,0,0,1,1
-0.273983,0,0,0,0,1,1,1,1,0,1,1,0
-0.274037,0,0,1,1,1,1,1,1,0,0,0,0
-0.274309,0,0,0,1,0,0,1,0,1,0,0,1
-0.276408,0,0,1,1,0,1,1,0,1,0,1,0
-0.277144,0,1,0,1,0,1,1,0,0,1,0,0
-0.279254,0,1,0,1,1,0,1,0,0,1,0,1
-0.279364,0,0,1,1,1,1,1,0,0,0,1,0
-0.279892,0,1,1,1,0,1,1,0,1,0,0,0
-0.279919,0,0,1,0,1,0,1,1,0,0,1,1
-0.280495,0,1,1,0,0,1,1,0,1,0,1,0
-0.280864,0,0,0,1,0,0,1,0,0,0,1,1
-0.281140,0,1,0,0,0,1,1,1,1,0,1,0
-0.281872,1,1,0,0,0,0,1,0,0,0,1,1
-0.282696,0,1,0,0,0,0,1,1,1,1,0,1
-0.282854,1,0,1,0,0,0,1,0,0,0,1,1
-0.283007,0,0,1,1,0,0,1,0,0,0,1,1
-0.283393,0,1,0,0,0,1,1,0,0,1,1,0
-0.283516,0,0,1,0,1,0,1,1,0,1,0,1
-0.283620,1,1,0,0,0,1,1,1,0,0,1,0
-0.284356,1,0,0,0,0,0,1,0,1,1,0,1
-0.284667,0,1,0,0,1,1,1,1,0,0,0,0
-0.285558,0,0,0,0,0,1,1,1,1,0,1,0
-0.285777,0,1,1,0,0,0,1,1,0,1,0,1
-0.287030,1,1,0,0,0,0,1,0,0,1,1,1
-0.287316,0,1,1,1,0,0,1,0,0,1,0,1
-0.287443,0,0,1,0,0,1,1,0,0,1,1,0
-0.287728,0,0,1,1,1,0,1,0,0,0,0,1
-0.288161,1,0,0,1,1,1,1,1,0,0,0,0
-0.288173,0,1,0,1,1,1,1,0,1,0,0,0
-0.289502,1,0,0,0,1,1,1,1,0,0,1,0
-0.292319,1,1,0,1,0,1,1,1,0,0,0,0
-0.292577,0,1,1,1,0,0,1,0,0,0,1,1
-0.293691,1,1,1,0,0,0,1,1,0,0,0,1
-0.294089,1,0,0,0,0,1,1,0,0,0,1,0
-0.294174,0,0,0,1,1,1,1,1,0,0,1,0
-0.294652,0,0,0,1,1,1,1,0,1,1,0,0
-0.294786,0,0,0,1,0,1,1,0,1,0,1,0
-0.294950,0,0,0,1,1,1,1,0,0,0,1,0
-0.295537,0,0,1,1,0,1,1,0,1,1,0,0
-0.296022,0,1,1,1,1,1,1,0,0,0,0,0
-0.296171,0,1,0,1,0,0,1,0,1,0,1,1
-0.296712,0,1,0,0,0,0,1,0,0,0,0,1
-0.297206,0,0,0,1,1,0,1,0,0,0,1,1
-0.297247,0,1,1,0,0,1,1,0,0,1,1,0
-0.297800,0,0,1,1,1,1,1,0,0,0,0,0
-0.298292,1,0,1,0,0,1,1,0,0,0,1,0
-0.299332,0,0,1,1,0,1,1,0,1,0,0,0
-0.299642,0,0,0,0,0,1,1,1,0,1,0,0
-0.299803,0,1,0,0,1,1,1,1,1,0,0,0
-0.299829,1,0,0,0,1,0,1,1,0,1,0,1
-0.299982,0,0,1,0,1,1,1,1,0,0,1,0
-0.300386,1,1,0,1,1,1,1,0,0,0,0,0
-0.300477,0,0,0,0,0,1,1,1,1,0,0,0
-0.300620,0,1,0,0,1,1,1,0,0,0,1,0
-0.300631,0,0,1,0,0,1,1,1,1,0,1,0
-0.302293,0,0,1,1,1,1,1,0,0,1,0,0
-0.303078,0,0,1,1,0,0,1,0,1,0,0,1
-0.303175,1,0,0,0,1,0,1,0,0,0,1,1
-0.303367,0,0,0,0,0,0,1,1,1,0,0,1
-0.303807,1,0,1,0,0,1,1,1,0,0,1,0
-0.304142,0,0,0,1,1,1,1,1,1,0,0,0
-0.304303,0,0,0,0,0,0,1,0,0,1,1,1
-0.304864,1,0,0,0,0,1,1,1,1,0,1,0
-0.304908,1,1,1,1,0,1,1,0,0,0,0,0
-0.306180,1,0,1,0,0,0,1,0,0,1,1,1
-0.306386,1,0,1,0,0,0,1,0,0,1,0,1
-0.306576,0,1,0,1,1,0,1,0,0,0,1,1
-0.307274,0,1,0,0,0,1,1,0,1,0,1,0
-0.307395,0,1,1,0,0,1,1,1,1,0,0,0
-0.308339,1,1,0,1,0,1,1,0,1,0,0,0
-0.310388,0,0,0,0,0,0,1,1,1,0,1,1
-0.311504,0,0,0,1,1,1,1,0,1,0,1,0
-0.311844,0,0,1,1,1,0,1,0,0,0,1,1
-0.312360,1,0,1,0,0,1,1,0,0,0,0,0
-0.312603,1,0,0,0,0,0,1,0,1,0,1,1
-0.313072,1,1,0,0,0,0,1,0,0,1,0,1
-0.313305,1,1,0,0,0,1,1,0,0,0,1,0
-0.313809,1,0,1,0,0,0,1,0,1,0,0,1
-0.314219,0,0,1,1,0,0,1,0,1,0,1,1
-0.314306,1,0,1,0,1,0,1,1,0,0,0,1
-0.314488,0,1,0,0,0,0,1,0,0,1,1,1
-0.315120,1,0,0,0,0,1,1,0,0,1,1,0
-0.315963,0,0,0,1,1,1,1,0,0,0,0,0
-0.316901,0,1,1,0,1,1,1,1,0,0,0,0
-0.317113,0,0,1,0,0,0,1,1,1,0,1,1
-0.318223,0,1,1,0,0,0,1,0,0,0,1,1
-0.318224,0,0,1,1,0,0,1,1,0,0,0,1
-0.318809,0,0,0,1,1,0,1,0,1,0,0,1
-0.319393,0,1,1,1,0,1,1,0,0,1,0,0
-0.320054,0,0,0,1,0,0,1,0,1,0,1,1
-0.320289,0,1,0,1,0,1,1,0,1,1,0,0
-0.320951,0,0,0,1,1,1,1,1,0,1,0,0
-0.321025,1,0,0,0,0,0,1,0,1,1,1,1
-0.321516,0,0,1,1,0,0,1,1,0,0,1,1
-0.321577,0,1,1,0,1,1,1,0,0,0,1,0
-0.321666,0,0,1,1,1,0,1,0,1,0,0,1
-0.322006,1,0,1,0,0,0,1,0,1,1,0,1
-0.322351,1,0,1,0,0,1,1,0,0,1,1,0
-0.322813,1,0,0,0,0,1,1,0,0,0,0,0
-0.323370,0,1,0,1,1,1,1,0,0,1,0,0
-0.323552,1,1,0,0,1,0,1,0,0,0,0,1
-0.323582,1,1,0,0,0,1,1,1,0,1,0,0
-0.324004,1,0,0,0,1,0,1,0,0,1,0,1
-0.324498,1,0,0,0,0,1,1,1,0,0,0,0
-0.325034,0,0,1,0,0,1,1,1,0,1,0,0
-0.326371,0,1,0,0,0,0,1,0,1,0,1,1
-0.327061,0,0,0,0,0,1,1,0,1,1,1,0
-0.327099,0,0,1,0,1,1,1,0,0,1,1,0
-0.328399,0,0,1,0,0,1,1,0,1,1,1,0
-0.328491,0,0,0,0,1,1,1,1,0,0,1,0
-0.328797,0,0,0,0,1,0,1,1,1,0,1,1
-0.328986,0,0,1,1,0,0,1,1,1,0,0,1
-0.329693,1,0,0,0,1,0,1,0,0,1,1,1
-0.329907,0,0,1,0,0,0,1,0,0,1,1,1
-0.330000,0,1,1,0,0,0,1,0,1,0,1,1
-0.332046,1,0,1,0,0,1,1,0,1,0,1,0
-0.332884,0,0,0,1,1,0,1,0,1,0,1,1
-0.333738,1,0,1,0,1,0,1,0,0,0,0,1
-0.333820,0,0,0,0,1,1,1,1,1,0,1,0
-0.334299,1,0,0,0,0,1,1,1,1,1,0,0
-0.335248,1,0,0,0,0,1,1,1,0,1,0,0
-0.335365,0,0,0,0,1,1,1,1,0,0,0,0
-0.335924,1,0,0,0,1,0,1,0,1,1,0,1
-0.336196,0,1,0,0,0,1,1,0,1,1,1,0
-0.336312,1,1,0,0,0,1,1,0,0,1,1,0
-0.336654,0,0,0,0,1,1,1,0,0,1,1,0
-0.337537,0,0,1,0,0,0,1,0,0,0,1,1
-0.337711,0,0,0,0,1,0,1,1,1,0,0,1
-0.339026,0,1,1,1,0,0,1,0,0,0,0,1
-0.339605,1,0,1,0,0,1,1,1,0,0,0,0
-0.339942,1,1,1,0,0,1,1,0,0,0,1,0
-0.340149,1,0,1,0,0,0,1,0,1,0,1,1
-0.340447,0,0,0,0,0,1,1,1,1,1,0,0
-0.342757,0,1,1,1,0,0,1,0,1,0,0,1
-0.342878,0,1,0,0,1,1,1,0,0,1,1,0
-0.343372,0,0,1,0,1,1,1,1,1,0,0,0
-0.343722,1,0,1,0,0,1,1,1,0,1,0,0
-0.343795,1,1,1,0,0,0,1,0,0,0,1,1
-0.344130,1,0,0,0,0,1,1,0,1,1,1,0
-0.344434,0,0,0,0,1,1,1,1,0,1,0,0
-0.344678,1,1,0,0,0,1,1,0,1,0,1,0
-0.344837,0,0,1,1,1,1,1,0,1,0,0,0
-0.345902,0,0,1,0,0,1,1,1,1,1,0,0
-0.345971,1,0,0,0,1,0,1,0,1,0,0,1
-0.346419,0,0,1,0,0,0,1,0,1,1,1,1
-0.346610,0,1,1,1,1,0,1,0,0,0,0,1
-0.346669,0,1,1,0,0,1,1,0,0,0,0,0
-0.346675,0,1,0,0,0,1,1,0,0,0,0,0
-0.346994,0,1,0,1,1,0,1,0,1,0,0,1
-0.348128,0,0,1,0,0,1,1,0,1,0,1,0
-0.348296,1,1,0,0,0,0,1,0,1,0,0,1
-0.349244,0,0,1,0,1,0,1,1,1,0,0,1
-0.349632,0,0,0,0,0,0,1,0,1,1,1,1
-0.349676,1,0,1,0,1,0,1,0,0,0,1,1
-0.350120,1,0,1,0,1,0,1,0,0,1,0,1
-0.351152,0,1,1,0,0,0,1,0,0,1,1,1
-0.351193,0,0,1,0,1,1,1,1,0,1,0,0
-0.351537,0,1,0,0,1,0,1,0,0,1,1,1
-0.354265,1,1,1,0,0,0,1,0,0,1,0,1
-0.354842,1,1,1,0,0,0,1,0,0,0,0,1
-0.354878,0,1,0,0,1,1,1,0,1,0,1,0
-0.355247,0,0,1,0,0,0,1,0,0,1,0,1
-0.355957,0,0,0,0,0,0,1,0,0,1,0,1
-0.356003,0,1,1,0,0,1,1,0,1,0,0,0
-0.356949,0,1,1,0,0,1,1,1,0,1,0,0
-0.356956,1,1,0,0,1,0,1,0,0,0,1,1
-0.356984,0,0,1,0,0,1,1,0,0,1,0,0
-0.357066,1,0,0,0,1,1,1,0,0,0,1,0
-0.357826,0,1,1,0,1,0,1,1,0,0,0,1
-0.358707,1,0,1,0,0,1,1,0,1,0,0,0
-0.358952,0,0,1,0,1,1,1,0,0,0,1,0
-0.359268,0,1,0,0,0,0,1,0,1,1,1,1
-0.360463,0,0,0,0,1,0,1,0,0,1,0,1
-0.360967,0,1,0,0,1,0,1,1,1,0,0,1
-0.361339,1,0,1,0,1,1,1,0,0,0,1,0
-0.361882,0,0,1,0,1,1,1,0,1,0,1,0
-0.362034,1,1,0,0,0,0,1,0,1,0,1,1
-0.362789,1,0,0,0,1,1,1,1,0,1,0,0
-0.363200,1,1,0,0,0,0,1,0,1,1,0,1
-0.363851,0,0,0,0,1,1,1,1,1,1,0,0
-0.365601,1,1,0,0,1,1,1,0,0,0,1,0
-0.365747,1,0,1,0,0,1,1,0,1,1,0,0
-0.365837,1,0,1,0,0,1,1,0,0,1,0,0
-0.366923,1,0,1,0,1,0,1,0,1,0,0,1
-0.367661,0,1,0,0,1,0,1,0,0,0,1,1
-0.368445,1,1,0,0,0,1,1,1,0,0,0,0
-0.368469,0,1,1,0,1,0,1,0,0,0,1,1
-0.368691,0,1,0,0,1,1,1,1,0,1,0,0
-0.369326,1,0,0,0,0,1,1,1,1,0,0,0
-0.369521,1,0,0,0,1,1,1,0,0,1,1,0
-0.370560,0,0,0,0,1,1,1,0,1,1,1,0
-0.373682,1,0,0,0,0,1,1,0,1,0,1,0
-0.374025,0,1,1,0,1,1,1,0,0,0,0,0
-0.374310,1,0,0,0,0,1,1,0,1,1,0,0
-0.375417,1,0,1,0,0,1,1,1,1,0,0,0
-0.376378,0,0,0,0,1,0,1,0,0,1,1,1
-0.376705,0,0,1,0,0,0,1,0,1,1,0,1
-0.376846,1,0,0,0,1,1,1,1,0,0,0,0
-0.377141,1,1,0,0,1,0,1,0,0,1,0,1
-0.378906,1,1,1,0,0,0,1,0,1,0,0,1
-0.380321,1,0,0,0,1,0,1,0,1,0,1,1
-0.380770,1,0,1,0,1,1,1,1,0,0,0,0
-0.381516,0,0,1,0,1,0,1,0,0,1,1,1
-0.384513,0,0,0,0,0,1,1,0,0,1,0,0
-0.385079,1,1,1,0,1,0,1,0,0,0,0,1
-0.385481,1,1,0,0,1,0,1,0,1,0,0,1
-0.388299,0,0,1,0,1,1,1,0,0,1,0,0
-0.388861,1,1,1,0,0,1,1,1,0,0,0,0
-0.390445,1,0,0,0,1,1,1,1,1,0,0,0
-0.391503,0,1,0,0,0,1,1,0,1,0,0,0
-0.392017,0,0,1,0,0,0,1,0,1,0,1,1
-0.392283,0,0,0,1,1,1,1,0,1,0,0,0
-0.392688,0,1,1,0,0,1,1,0,0,1,0,0
-0.393099,0,0,1,0,0,1,1,0,0,0,0,0
-0.393640,1,1,1,0,0,1,1,0,0,0,0,0
-0.394903,0,0,0,0,1,0,1,0,0,0,0,1
-0.395927,1,1,1,0,0,1,1,0,0,1,0,0
-0.396532,1,1,0,0,0,1,1,1,1,0,0,0
-0.397102,0,0,1,0,1,0,1,0,0,1,0,1
-0.397229,1,1,0,0,1,1,1,1,0,0,0,0
-0.398106,0,0,1,0,0,1,1,0,1,1,0,0
-0.398108,0,0,1,0,1,0,1,0,0,0,1,1
-0.398442,1,0,0,0,0,1,1,0,1,0,0,0
-0.398481,1,0,1,0,1,1,1,0,0,1,0,0
-0.399026,0,1,1,0,0,0,1,0,0,1,0,1
-0.400775,0,0,1,0,0,0,1,0,0,0,0,1
-0.400994,1,1,0,0,0,1,1,0,0,0,0,0
-0.401799,1,1,1,0,0,1,1,0,1,0,0,0
-0.402637,0,1,0,0,1,0,1,0,1,0,1,1
-0.406782,0,1,1,0,0,0,1,0,1,1,0,1
-0.407566,1,0,0,0,0,1,1,0,0,1,0,0
-0.409564,0,0,0,1,0,1,1,0,1,0,0,0
-0.411737,0,0,1,0,1,0,1,0,1,1,0,1
-0.412657,0,1,1,0,1,1,1,0,0,1,0,0
-0.413438,1,1,1,0,1,1,1,0,0,0,0,0
-0.413894,1,0,1,0,1,1,1,0,0,0,0,0
-0.414594,0,1,1,0,0,0,1,0,1,0,0,1
-0.415503,0,1,1,0,1,1,1,0,1,0,0,0
-0.415725,0,0,1,0,1,0,1,0,0,0,0,1
-0.418544,0,1,0,0,1,1,1,0,0,0,0,0
-0.418887,0,0,1,0,1,0,1,0,1,0,1,1
-0.419103,1,0,0,0,1,1,1,0,1,1,0,0
-0.419478,0,0,0,0,1,0,1,0,1,1,0,1
-0.419508,0,1,1,0,0,1,1,0,1,1,0,0
-0.420338,1,1,0,0,0,1,1,0,0,1,0,0
-0.421753,1,0,0,0,1,1,1,0,0,0,0,0
-0.423595,0,0,0,0,0,0,1,0,1,1,0,1
-0.423629,0,1,0,0,0,0,1,0,0,1,0,1
-0.424805,0,0,0,0,1,0,1,0,1,1,1,1
-0.428144,0,0,1,0,1,1,1,0,1,1,0,0
-0.430433,1,1,0,0,0,1,1,0,1,0,0,0
-0.430485,1,0,0,0,1,1,1,0,1,0,1,0
-0.436386,1,0,1,0,1,1,1,0,1,0,0,0
-0.436445,0,1,0,0,0,0,1,0,1,1,0,1
-0.436485,0,0,1,0,0,0,1,0,1,0,0,1
-0.437629,1,0,0,0,1,1,1,0,1,0,0,0
-0.437651,0,1,0,0,1,0,1,0,0,1,0,1
-0.437659,1,1,0,0,0,1,1,0,1,1,0,0
-0.437917,0,0,0,0,0,1,1,0,1,1,0,0
-0.438276,0,1,0,0,1,1,1,0,1,0,0,0
-0.438476,1,1,0,0,1,1,1,0,0,1,0,0
-0.441727,0,0,1,0,1,0,1,0,1,0,0,1
-0.442090,0,1,0,0,0,1,1,0,1,1,0,0
-0.442553,0,0,0,0,1,0,1,0,0,0,1,1
-0.442618,1,1,0,0,1,1,1,0,0,0,0,0
-0.442768,1,0,0,0,1,1,1,0,0,1,0,0
-0.445172,0,1,1,0,1,0,1,0,0,1,0,1
-0.448033,0,0,0,0,1,1,1,0,0,1,0,0
-0.454153,0,1,1,0,1,0,1,0,0,0,0,1
-0.455494,1,1,0,0,1,1,1,0,1,0,0,0
-0.456826,0,1,0,0,1,1,1,0,1,1,0,0
-0.457989,0,1,0,0,1,0,1,0,1,1,0,1
-0.462066,0,0,0,0,1,1,1,0,1,0,1,0
-0.463550,0,1,0,0,1,1,1,0,0,1,0,0
-0.463658,0,1,0,0,0,1,1,0,0,1,0,0
-0.465720,0,0,0,0,1,1,1,0,1,1,0,0
-0.477561,0,1,1,0,1,0,1,0,1,0,0,1
-0.478934,0,1,0,0,1,0,1,0,0,0,0,1
-0.479890,0,0,0,0,1,1,1,0,0,0,1,0
-0.480587,0,0,1,0,1,1,1,0,0,0,0,0
-0.500285,0,1,0,0,1,0,1,0,1,0,0,1
-0.503003,0,0,0,0,1,0,1,0,1,0,1,1
-0.525815,0,0,0,0,1,0,1,0,1,0,0,1
-0.528035,0,0,1,0,0,1,1,0,1,0,0,0
-0.533245,0,0,1,0,1,1,1,0,1,0,0,0
-0.559840,0,1,0,0,0,1,1,1,0,0,0,1
-0.560523,0,0,0,0,0,0,1,0,0,0,1,1
-0.568456,0,0,0,0,0,1,1,0,0,0,1,0
-0.568688,1,0,0,1,0,1,1,0,0,1,0,1
-0.580723,0,0,0,0,0,0,1,0,1,0,1,1
-0.580839,0,1,0,1,0,1,1,1,0,0,0,1
-0.583715,0,0,0,0,1,1,1,0,0,0,0,0
-0.583844,1,0,0,1,0,1,1,0,0,0,0,1
-0.594513,1,0,0,1,0,1,1,1,0,0,0,1
-0.610007,0,1,0,0,1,1,1,1,0,0,0,1
-0.610313,1,0,0,1,0,1,1,0,0,0,1,1
-0.611222,0,1,0,0,0,1,1,1,0,1,0,1
-0.614014,1,1,0,1,0,1,1,0,0,0,0,1
-0.622263,0,1,0,0,0,1,1,1,0,0,1,1
-0.626058,0,0,0,0,0,1,1,0,1,0,1,0
-0.635086,0,0,0,1,0,1,1,1,0,1,0,1
-0.642880,1,0,1,1,0,1,1,0,0,0,0,1
-0.642998,0,0,0,1,0,1,1,1,0,0,1,1
-0.646364,1,0,0,1,1,1,1,0,0,0,0,1
-0.651286,1,0,0,0,0,1,1,1,0,0,0,1
-0.651348,0,0,0,1,0,1,1,0,0,1,0,1
-0.652332,1,0,0,1,0,1,1,0,1,0,0,1
-0.652541,0,0,1,1,0,1,1,0,0,0,1,1
-0.653067,1,0,0,0,0,1,1,1,0,0,1,1
-0.657070,0,0,1,0,0,1,1,1,0,0,1,1
-0.657422,0,0,0,1,0,1,1,0,0,1,1,1
-0.658266,0,0,0,0,1,1,1,0,1,0,0,0
-0.661698,0,0,0,0,0,1,1,1,0,1,1,1
-0.664014,0,0,0,1,0,1,1,1,0,0,0,1
-0.666352,0,0,0,0,0,1,1,1,0,0,1,1
-0.668257,1,0,0,0,0,1,1,1,0,1,0,1
-0.668908,0,0,0,0,0,1,1,1,0,1,0,1
-0.670209,0,0,0,0,0,0,1,0,1,0,0,1
-0.679684,0,1,0,1,0,1,1,0,0,0,1,1
-0.685524,0,0,0,1,0,1,1,0,0,0,1,1
-0.687749,0,0,1,0,0,1,1,1,0,0,0,1
-0.688908,1,1,0,0,0,1,1,1,0,0,0,1
-0.690536,0,0,1,1,0,1,1,1,0,0,0,1
-0.691523,1,0,1,0,0,1,1,1,0,0,0,1
-0.691617,0,0,1,0,0,1,1,1,0,1,0,1
-0.692126,0,0,0,1,0,1,1,0,0,0,0,1
-0.692604,0,0,1,1,0,1,1,0,0,1,0,1
-0.693704,0,0,0,0,1,1,1,1,0,0,1,1
-0.696347,0,0,0,1,1,1,1,0,0,1,0,1
-0.696764,0,1,0,1,0,1,1,0,0,0,0,1
-0.696813,0,0,1,0,0,1,1,0,0,1,1,1
-0.696962,0,0,0,0,1,1,1,1,0,1,0,1
-0.697466,0,0,0,0,0,1,1,0,0,1,1,1
-0.697903,0,0,0,1,0,1,1,0,1,1,0,1
-0.699438,0,0,0,0,0,1,1,1,1,1,0,1
-0.704452,0,0,0,0,0,1,1,1,0,0,0,1
-0.707359,0,0,0,1,0,1,1,1,1,0,0,1
-0.710015,0,1,1,0,0,1,1,0,0,0,1,1
-0.710934,0,0,0,1,1,1,1,1,0,0,0,1
-0.711090,0,1,0,1,0,1,1,0,0,1,0,1
-0.712509,1,0,0,0,0,1,1,1,1,0,0,1
-0.713862,1,0,0,0,0,1,1,0,0,1,0,1
-0.717430,1,0,1,0,0,1,1,0,0,0,0,1
-0.718292,0,1,0,0,0,1,1,0,0,0,1,1
-0.719296,0,1,0,0,0,1,1,0,0,1,1,1
-0.720437,0,0,0,1,1,1,1,0,0,0,1,1
-0.720852,1,0,0,0,1,1,1,1,0,0,0,1
-0.722880,0,1,1,0,0,1,1,1,0,0,0,1
-0.723819,1,0,0,0,0,1,1,0,0,1,1,1
-0.725831,0,0,0,1,1,1,1,0,0,0,0,1
-0.726052,0,1,0,1,1,1,1,0,0,0,0,1
-0.729917,0,1,1,1,0,1,1,0,0,0,0,1
-0.730549,1,0,0,0,0,1,1,0,0,0,1,1
-0.731080,0,0,1,0,0,1,1,0,0,0,1,1
-0.731841,1,0,0,0,0,1,1,0,0,0,0,1
-0.732816,1,0,1,0,0,1,1,0,0,0,1,1
-0.734683,0,0,0,0,0,1,1,1,1,0,1,1
-0.734853,1,0,1,0,0,1,1,0,0,1,0,1
-0.735102,0,0,1,1,0,1,1,0,0,0,0,1
-0.736074,1,0,0,0,0,1,1,0,1,1,0,1
-0.736407,0,0,1,0,1,1,1,0,0,0,1,1
-0.736687,0,0,1,1,1,1,1,0,0,0,0,1
-0.745237,0,1,0,1,0,1,1,0,1,0,0,1
-0.749060,0,0,1,1,0,1,1,0,1,0,0,1
-0.751408,1,1,0,0,0,1,1,0,0,0,1,1
